   4.2855188e-27   1.0000000e+00   4.7871338e-19
   1.2748078e-28   1.0000000e+00   6.5153343e-20
   1.2748078e-28   1.0000000e+00   6.5153343e-20
   1.2748078e-28   1.0000000e+00   6.5153343e-20
   1.3291149e-27   1.0000000e+00   2.1520581e-18
   2.7839547e-01   6.6716049e-01   5.4444036e-02
   6.8516816e-01   2.6547510e-01   4.9356734e-02
   7.7335222e-01   1.9633735e-01   3.0310432e-02
   6.8573988e-01   2.9949634e-01   1.4763780e-02
   5.7915875e-01   4.1227384e-01   8.5674126e-03
   4.3340154e-27   1.0000000e+00   1.3572089e-18
   2.0450722e-02   9.7747038e-01   2.0788936e-03
   2.5925864e-27   1.0000000e+00   2.5830759e-18
   3.2218142e-01   6.6043550e-01   1.7383080e-02
   3.3136697e-01   6.6043550e-01   8.1975300e-03
   1.5471909e-27   1.0000000e+00   4.0698255e-19
   1.2748078e-28   1.0000000e+00   6.5153343e-20
   2.7226045e-28   1.0000000e+00   2.8692023e-19
   3.3778627e-02   9.6087418e-01   5.3471935e-03
   3.5187968e-02   9.6087418e-01   3.9378526e-03
   3.1370969e-27   1.0000000e+00   3.3029658e-18
   2.9365114e-01   6.9127133e-01   1.5077532e-02
   5.1898489e-01   4.5915988e-01   2.1855231e-02
   4.8233281e-01   5.0578534e-01   1.1881853e-02
   5.6612118e-02   9.3937924e-01   4.0086373e-03
   1.4372476e-27   1.0000000e+00   1.7068879e-18
   8.1867688e-02   9.0570583e-01   1.2426486e-02
   1.6394753e-01   8.2953077e-01   6.5216965e-03
   8.7251454e-27   1.0000000e+00   1.5045706e-17
   2.6698274e-01   6.3090498e-01   1.0211228e-01
   6.3580431e-01   1.9374121e-01   1.7045448e-01
   6.6509164e-01   7.5878867e-02   2.5902949e-01
   4.9168868e-01   4.0970266e-02   4.6734105e-01
   1.1935392e-08   6.4049445e-03   9.9359504e-01
   5.7711832e-10   5.2010124e-04   9.9947990e-01
   5.5201764e-10   1.8686192e-04   9.9981314e-01
   5.5447240e-10   1.7629665e-04   9.9982370e-01
   6.2300089e-10   3.2262359e-04   9.9967738e-01
   1.6084155e-08   2.9218906e-03   9.9707809e-01
   6.4216852e-01   3.3935130e-02   3.2389635e-01
   7.1698517e-01   2.0839923e-01   7.4615600e-02
   5.7102786e-26   1.0000000e+00   1.0142723e-16
   4.5768070e-01   4.7390565e-01   6.8413655e-02
   5.1409982e-01   3.7827750e-01   1.0762268e-01
   6.7094413e-01   2.1884568e-01   1.1021019e-01
   6.0693292e-01   2.4707334e-01   1.4599375e-01
   6.4361518e-01   2.0387869e-01   1.5250613e-01
   7.7475194e-01   8.8106662e-02   1.3714140e-01
   7.4818237e-01   7.9526070e-02   1.7229156e-01
   5.4208497e-01   1.5863911e-01   2.9927592e-01
   4.1136568e-01   1.4339849e-01   4.4523584e-01
   3.4273445e-01   5.5371867e-02   6.0189368e-01
   8.6235248e-09   6.1462556e-03   9.9385374e-01
   6.0325768e-10   6.7019599e-04   9.9932980e-01
   1.2826804e-08   1.3077399e-03   9.9869225e-01
   5.3062090e-01   5.7362502e-03   4.6364285e-01
   7.2178783e-01   1.2394861e-02   2.6581731e-01
   7.6186662e-01   2.5368660e-02   2.1276472e-01
   6.7951454e-01   6.7473086e-02   2.5301238e-01
   7.0137725e-01   3.2895950e-02   2.6572680e-01
   5.8650367e-01   2.4532043e-02   3.8896429e-01
   2.5104528e-01   6.5569640e-03   7.4239775e-01
   3.8725210e-01   4.8387021e-02   5.6436088e-01
   5.5652720e-01   6.0304118e-02   3.8316868e-01
   8.1069598e-01   2.3483518e-02   1.6582050e-01
   9.0396276e-01   1.5602321e-02   8.0434922e-02
   9.3875284e-01   1.4124927e-02   4.7122233e-02
   9.5187263e-01   1.3941927e-02   3.4185438e-02
   9.5684482e-01   1.3968963e-02   2.9186214e-02
   9.5870385e-01   1.4009606e-02   2.7286544e-02
   9.5930728e-01   1.4051975e-02   2.6640748e-02
   9.5924068e-01   1.4138622e-02   2.6620695e-02
   9.5837915e-01   1.4410622e-02   2.7210226e-02
   9.5562803e-01   1.5374665e-02   2.8997304e-02
   9.4727520e-01   1.8950290e-02   3.3774510e-02
   9.2102075e-01   3.2586414e-02   4.6392831e-02
   8.3448231e-01   8.5607191e-02   7.9910504e-02
   8.7570894e-01   5.5057048e-02   6.9234009e-02
   8.2661031e-01   8.6461040e-02   8.6928650e-02
   9.0376408e-01   3.7843302e-02   5.8392615e-02
   9.1258669e-01   3.5329302e-02   5.2084013e-02
   8.6171463e-01   7.1932225e-02   6.6353150e-02
   9.2650462e-01   2.8994784e-02   4.4500594e-02
   9.4439723e-01   2.0060825e-02   3.5541944e-02
   9.4171153e-01   2.3916179e-02   3.4372294e-02
   9.1014649e-01   4.8789793e-02   4.1063720e-02
   7.8566170e-01   1.5055071e-01   6.3787582e-02
   7.7706202e-01   1.6624947e-01   5.6688511e-02
   5.4844950e-01   3.7647474e-01   7.5075762e-02
   7.8162010e-01   1.6999065e-01   4.8389252e-02
   8.1448698e-01   1.5824947e-01   2.7263550e-02
   6.7419322e-01   3.1423469e-01   1.1572083e-02
   5.0783215e-26   1.0000000e+00   2.4687115e-17
   4.8056604e-01   4.7055883e-01   4.8875129e-02
   5.5840753e-01   3.7955070e-01   6.2041772e-02
   7.3778803e-01   2.2350302e-01   3.8708949e-02
   8.9082225e-01   6.7566704e-02   4.1611045e-02
   9.2828950e-01   3.0253521e-02   4.1456980e-02
   9.2402138e-01   2.5509254e-02   5.0469363e-02
   8.7853387e-01   4.0910882e-02   8.0555248e-02
