   9.9999998e-01   0.0000000e+00   2.5806388e-19   1.7337886e-91   1.7779101e-08
   9.9999986e-01   3.1928941e-69   1.0424090e-15   2.4116830e-19   1.3523418e-07
   9.9999909e-01   1.3979228e-66   7.9955741e-15   9.7416997e-16   9.1118433e-07
   9.9999396e-01   2.4503181e-66   5.3957872e-14   7.5116275e-15   6.0373877e-06
   9.9996010e-01   3.0316788e-66   3.5984532e-13   5.0709343e-14   3.9902915e-05
   9.9973637e-01   3.1680895e-66   2.5980680e-12   3.3617973e-13   2.6363066e-04
   9.9825834e-01   2.8696682e-66   3.7858107e-11   2.2367211e-12   1.7416558e-03
   9.8849399e-01   2.1196561e-66   2.0992486e-09   1.7160313e-11   1.1506004e-02
   9.2398811e-01   9.3839094e-67   1.6176893e-07   4.9916990e-10   7.6011731e-02
   4.9789310e-01  7.2884934e-152   9.7285129e-06   6.5763505e-08   5.0209710e-01
   4.6131764e-01   0.0000000e+00   8.4244481e-10   9.7817007e-06   5.3867257e-01
   4.4559271e-01  9.7700793e-171   8.4759763e-06   9.1277905e-06   5.5438969e-01
   3.8700908e-01   1.4685566e-73   7.8994729e-06   2.5099325e-06   6.1298051e-01
   6.5293701e-11   0.0000000e+00   3.1565961e-05   8.0726828e-07   9.9996763e-01
   5.7352573e-11   2.7328376e-65   6.7340849e-05   2.0661256e-06   9.9993059e-01
   4.9186837e-12  1.9105471e-151   5.9691267e-04   6.3257035e-06   9.9939676e-01
   4.1928787e-13  4.1879407e-152   8.6920606e-04   5.6517105e-05   9.9907428e-01
   3.3141986e-14  2.0086837e-160   9.9325626e-04   1.0150163e-04   9.9890524e-01
   5.5480247e-24   0.0000000e+00   1.1017547e-03   3.3398847e-05   9.9886485e-01
   4.8682019e-24   2.6813887e-64   1.2039630e-03   3.1381848e-05   9.9876466e-01
   3.8441320e-25  1.1587057e-175   3.0780492e-03   5.9548765e-05   9.9686240e-01
   2.0428130e-51  1.5482782e-120   4.1743906e-03   1.6849028e-04   9.9565712e-01
   5.8654183e-30  1.4657123e-150   4.1033131e-03   9.5630760e-04   9.9494038e-01
   1.4862144e-29   0.0000000e+00   1.7365916e-03   3.4407567e-03   9.9482265e-01
   3.7632587e-30  1.8983184e-150   1.0850522e-03   2.7318838e-03   9.9618306e-01
   5.4905644e-30  7.2161814e-150   5.3087975e-04   1.7481502e-03   9.9772097e-01
   7.6937158e-30   0.0000000e+00   1.1709070e-04   8.6569850e-04   9.9901721e-01
   2.1418071e-30  6.0130668e-152   4.0017320e-01   4.3523309e-04   5.9939156e-01
   9.1817257e-31  2.7295491e-152   6.5581878e-01   3.1817352e-04   3.4386305e-01
   3.8883894e-31  1.3867462e-151   8.1905986e-01   3.6121429e-04   1.8057893e-01
   2.3380827e-30  2.2140853e-204   9.2776069e-01   5.3024443e-04   7.1709067e-02
   1.0677731e-56  3.9783231e-121   9.4912149e-01   1.4066516e-04   5.0737846e-02
   4.7050769e-32  1.5524973e-177   9.6512072e-01   8.9045160e-05   3.4790238e-02
   1.8996164e-57  5.0902661e-121   9.7581953e-01   3.1716171e-05   2.4148755e-02
   4.6603840e-32  9.2546633e-152   9.8378804e-01   3.4653101e-05   1.6177306e-02
   3.4333577e-32  2.7308866e-177   9.8887591e-01   3.4044992e-05   1.1090049e-02
   6.5651959e-58  2.4800192e-121   9.9213099e-01   2.3394438e-05   7.8456167e-03
   7.3986067e-33  1.3992411e-177   9.9453863e-01   4.3338032e-05   5.4180270e-03
   2.8706813e-58  2.6542160e-121   9.9615470e-01   2.5958885e-05   3.8193363e-03
   3.8929792e-33  5.0608010e-152   9.9734362e-01   4.6903023e-05   2.6094770e-03
   5.1845052e-33  2.6933973e-177   9.9814295e-01   3.6524787e-05   1.8205230e-03
   1.0104303e-58  1.3394628e-146   9.9866506e-01   1.7935573e-05   1.3170085e-03
   6.5402157e-59  4.2188067e-121   9.9905911e-01   1.5474068e-05   9.2541721e-04
   1.5973286e-33  2.4673262e-177   9.9934612e-01   2.4668366e-05   6.2921366e-04
   3.5534606e-59  4.4083444e-121   9.9953339e-01   1.7163902e-05   4.4945001e-04
   8.3210494e-34  9.1175361e-152   9.9966592e-01   2.8604736e-05   3.0547776e-04
   6.7200543e-34  9.0557819e-152   9.9974571e-01   3.3161533e-05   2.2112753e-04
   4.6353622e-34  2.7601044e-177   9.9979551e-01   3.2778559e-05   1.7171069e-04
   1.0223707e-59  4.7852337e-121   9.9983325e-01   2.2328501e-05   1.4442505e-04
   2.7099157e-34  5.0475556e-152   9.9984830e-01   4.1548844e-05   1.1015472e-04
   1.2100493e-34  6.2478875e-162   9.9983839e-01   6.4260590e-05   9.7346787e-05
   2.1873125e-44   0.0000000e+00   9.9983468e-01   5.8618087e-05   1.0670683e-04
   1.4140593e-34  6.6745505e-152   9.9964540e-01   2.8748396e-04   6.7117468e-05
   1.5279906e-34  3.7019828e-151   9.9904824e-01   9.0691322e-04   4.4847897e-05
   6.7471419e-34  1.2594938e-188   9.9734515e-01   2.6283509e-03   2.6503566e-05
   1.5245758e-44   0.0000000e+00   9.9694853e-01   2.7227204e-03   3.2875416e-04
   2.5983224e-34  1.5988533e-152   9.9384922e-01   5.9159559e-03   2.3482270e-04
   1.7486039e-34  1.8748477e-162   9.8811292e-01   1.1713044e-02   1.7403618e-04
   1.6361996e-44   0.0000000e+00   9.7761367e-01   2.2256381e-02   1.2995354e-04
   1.7472405e-60  2.5479758e-121   8.9247691e-01   1.0747905e-01   4.4040407e-05
   2.4408219e-34  2.1665539e-171   4.6197048e-01   5.3802063e-01   8.8881767e-06
   3.6691134e-35   0.0000000e+00   3.2336091e-01   6.7662567e-01   1.3423986e-05
   6.3485020e-36  1.3925944e-152   2.6606816e-01   7.3390841e-01   2.3429023e-05
   7.6180361e-35  1.6054948e-165   1.0727044e-01   8.9272202e-01   7.5380959e-06
   1.4658029e-34  6.1526868e-171   4.5289206e-02   9.5470754e-01   3.2534458e-06
   1.6411321e-34  8.3796068e-171   2.5332837e-02   9.7465939e-01   7.7759100e-06
   1.5994815e-34  1.0834542e-164   1.8911517e-02   9.8104594e-01   4.2539939e-05
   8.0175170e-34  5.4224056e-171   1.6431986e-02   9.8349258e-01   7.5436242e-05
   1.1761304e-34  1.9058616e-151   1.5657761e-02   9.8385294e-01   4.8929835e-04
   3.5526878e-33  1.0470785e-164   1.4430582e-02   9.8514224e-01   4.2717748e-04
   2.3927804e-33   0.0000000e+00   1.4070308e-02   9.8531284e-01   6.1685156e-04
