   2.3410494e-08   8.3030056e-03   9.9169697e-01
   6.1390893e-10   8.3968688e-04   9.9916031e-01
   1.2112093e-08   1.4035442e-03   9.9859644e-01
   4.9714429e-01   7.2674401e-03   4.9558827e-01
   6.5976886e-01   2.4202644e-02   3.1602850e-01
   6.3054739e-01   8.4643374e-02   2.8480924e-01
   6.9290029e-01   7.8853953e-02   2.2824576e-01
   5.6430761e-01   1.6888640e-01   2.6680599e-01
   5.2766138e-01   1.8281756e-01   2.8952106e-01
   1.7420147e-01   3.9350176e-01   4.3229678e-01
   1.1187229e-01   2.2769313e-01   6.6043457e-01
   1.3277401e-08   2.6344403e-02   9.7365558e-01
   5.8895458e-02   9.8617049e-03   9.3124284e-01
   2.0565931e-09   1.7232914e-03   9.9827671e-01
   6.9423049e-09   2.0847903e-03   9.9791520e-01
   2.5663157e-01   1.9062562e-02   7.2430587e-01
   5.2966697e-01   2.1841365e-02   4.4849167e-01
   5.6266581e-01   6.0260504e-02   3.7707369e-01
   6.7315996e-01   4.3143331e-02   2.8369671e-01
   6.2155092e-01   7.5365352e-02   3.0308373e-01
   3.1892275e-01   2.2453044e-01   4.5654681e-01
   9.2358457e-02   2.8149591e-01   6.2614563e-01
   3.9038155e-09   1.8183494e-02   9.8181650e-01
   1.3224753e-09   2.7416963e-03   9.9725830e-01
   2.3006608e-02   5.2265363e-03   9.7176686e-01
   1.1074322e-09   6.8212935e-04   9.9931787e-01
   1.0939856e-09   4.4239499e-04   9.9955760e-01
   1.9813368e-02   3.5342046e-03   9.7665243e-01
   1.4541826e-09   5.4143746e-04   9.9945856e-01
   1.0533539e-02   8.4889420e-05   9.8938157e-01
   1.6568222e-01   3.1060252e-03   8.3121176e-01
   1.5992274e-01   6.6463510e-03   8.3343091e-01
   4.2240768e-09   1.8102641e-03   9.9818973e-01
   5.5734925e-10   2.5951209e-04   9.9974049e-01
   5.5091491e-10   1.7208401e-04   9.9982792e-01
   5.5473970e-10   1.7612718e-04   9.9982387e-01
   1.8357115e-09   3.3508386e-04   9.9966491e-01
   5.4382158e-02   1.8877455e-03   9.4373010e-01
   3.5323533e-09   1.5715773e-03   9.9842842e-01
   1.9869283e-02   4.1093943e-03   9.7602132e-01
   1.0201774e-09   5.4832382e-04   9.9945168e-01
   6.5610144e-10   1.8717121e-04   9.9981283e-01
   4.6956552e-03   4.6652914e-05   9.9525769e-01
   5.9642000e-02   1.7140716e-03   9.3864393e-01
   5.0060812e-03   9.7640354e-05   9.9489628e-01
   2.6353050e-03   3.0957586e-05   9.9733374e-01
   1.5760160e-02   1.0249576e-04   9.8413734e-01
   2.4418084e-01   4.3742967e-03   7.5144486e-01
   2.7260302e-01   1.3182849e-02   7.1421413e-01
   1.3081738e-01   3.3143853e-02   8.3603877e-01
   3.7993117e-09   3.8405397e-03   9.9615946e-01
   4.0369079e-09   1.8341729e-03   9.9816582e-01
   1.3739044e-01   1.0943803e-02   8.5166575e-01
   2.6420975e-01   9.4284315e-03   7.2636182e-01
   2.2674364e-01   1.4173777e-02   7.5908258e-01
   1.4157431e-07   1.8515435e-02   9.8148442e-01
   5.9251591e-01   9.9877179e-03   3.9749637e-01
   8.1747551e-01   1.1062871e-02   1.7146162e-01
   9.0273743e-01   1.2620014e-02   8.4642553e-02
   9.3365902e-01   1.3666933e-02   5.2674046e-02
   9.4099304e-01   1.4593034e-02   4.4413924e-02
   9.3209896e-01   1.6090304e-02   5.1810738e-02
   8.9855948e-01   1.9337087e-02   8.2103437e-02
   8.0860346e-01   2.6492431e-02   1.6490411e-01
   5.7843742e-01   4.0473444e-02   3.8108914e-01
   8.6699922e-08   5.8441191e-02   9.4155872e-01
   1.0993171e-01   6.8360516e-02   8.2170777e-01
   1.7826267e-01   7.9370145e-02   7.4236719e-01
   2.3553874e-01   7.4344827e-02   6.9011643e-01
   3.0458362e-01   4.1172095e-02   6.5424428e-01
   1.8818634e-01   4.6457343e-02   7.6535631e-01
   8.8131423e-02   1.9171222e-03   9.0995145e-01
   2.8654899e-01   4.9082772e-03   7.0854274e-01
   3.0230760e-01   7.9778704e-03   6.8971453e-01
   1.6351784e-01   1.3259021e-03   8.3515626e-01
   4.5724538e-01   6.0899950e-03   5.3666463e-01
   5.3138470e-01   1.1045600e-02   4.5756970e-01
   4.6484662e-01   1.4275244e-02   5.2087813e-01
   2.0984400e-01   1.9857591e-03   7.8817024e-01
   4.1469413e-01   7.7858111e-03   5.7752006e-01
   4.3099384e-01   1.8010002e-02   5.5099615e-01
   2.7505306e-01   4.2173846e-02   6.8277309e-01
   1.6096490e-01   2.5411025e-03   8.3649400e-01
   4.7610372e-01   6.4207416e-03   5.1747554e-01
   5.6270745e-01   1.0971407e-02   4.2632115e-01
   5.1182443e-01   1.3825430e-02   4.7435014e-01
   2.8942473e-01   2.3177148e-03   7.0825755e-01
   5.9475233e-01   7.5448781e-03   3.9770280e-01
   6.8694134e-01   1.2449589e-02   3.0060907e-01
   6.5988447e-01   1.7677616e-02   3.2243791e-01
   4.9425700e-01   2.1285810e-02   4.8445719e-01
   5.4863436e-02   8.4406461e-04   9.4429250e-01
   5.2364473e-02   4.4808859e-04   9.4718744e-01
   4.4012629e-01   1.1505831e-02   5.4836788e-01
   5.2016677e-01   5.5604077e-02   4.2422915e-01
   6.6656295e-01   5.2314920e-02   2.8112213e-01
   6.1423026e-01   1.1992309e-01   2.6584664e-01
   6.5340770e-01   1.1928313e-01   2.2730917e-01
   7.9635664e-01   5.2081611e-02   1.5156175e-01
   8.0349513e-01   5.0481896e-02   1.4602297e-01
