   9.7380106e-01   1.0729149e-02   1.5469792e-02
   9.6481999e-01   1.3303753e-02   2.1876258e-02
   9.6145893e-01   1.3974636e-02   2.4566438e-02
   9.5965688e-01   1.4394335e-02   2.5948784e-02
   9.5714698e-01   1.5518745e-02   2.7334277e-02
   9.5008435e-01   1.9793219e-02   3.0122429e-02
   9.2609985e-01   3.6630261e-02   3.7269893e-02
   8.3968241e-01   1.0361233e-01   5.6705260e-02
   5.1710868e-01   3.7166518e-01   1.1122614e-01
   3.1884969e-01   5.3262680e-01   1.4852351e-01
   1.7853462e-01   6.3681184e-01   1.8465354e-01
   3.0873969e-01   4.1588474e-01   2.7537556e-01
   4.9207263e-01   1.4215773e-01   3.6576964e-01
   3.9392329e-01   5.7245294e-02   5.4883142e-01
   1.5713375e-08   7.4437021e-03   9.9255628e-01
   1.5325651e-02   7.7673685e-04   9.8389761e-01
   2.1786769e-01   2.3801013e-02   7.5833130e-01
   4.1382260e-01   3.8447421e-02   5.4772998e-01
   6.6480904e-01   1.8531439e-02   3.1665952e-01
   7.3198480e-01   1.7086951e-02   2.5092825e-01
   6.8942366e-01   2.2517256e-02   2.8805909e-01
   5.0129066e-01   3.4174298e-02   4.6453505e-01
   2.4276023e-08   4.7563223e-02   9.5243675e-01
   1.3295054e-08   6.4196664e-02   9.3580332e-01
   7.5279899e-02   4.3982616e-01   4.8489394e-01
   4.0756099e-02   5.6982070e-01   3.8942321e-01
   3.8028415e-02   5.6761225e-01   3.9435933e-01
   8.6912114e-02   3.9298365e-01   5.2010424e-01
   8.0979276e-02   2.0910609e-01   7.0991463e-01
   8.5365498e-03   1.7910532e-03   9.8967240e-01
   1.9597421e-03   4.4755740e-05   9.9799550e-01
   1.6214647e-03   2.4065854e-05   9.9835447e-01
   2.5982273e-03   2.7300231e-05   9.9737447e-01
   2.0038985e-02   1.1478813e-04   9.7984623e-01
   3.2119314e-01   4.3155251e-03   6.7449134e-01
   3.9202030e-01   1.0243235e-02   5.9773646e-01
   3.0769761e-01   1.7464428e-02   6.7483797e-01
   1.2300885e-08   1.9063423e-02   9.8093656e-01
   8.7634926e-09   2.9118013e-02   9.7088198e-01
   7.1636073e-02   2.5666981e-01   6.7169412e-01
   9.2787567e-02   3.2296548e-01   5.8424695e-01
   2.0926315e-01   2.4331671e-01   5.4742014e-01
   3.3767087e-01   1.3933566e-01   5.2299347e-01
   2.3034046e-01   1.4950072e-01   6.2015882e-01
   1.2115238e-01   1.0419256e-01   7.7465506e-01
   1.9415742e-08   1.5837596e-02   9.8416238e-01
   1.0487254e-01   6.2376009e-03   8.8888986e-01
   7.4780298e-02   6.9406024e-04   9.2452564e-01
   4.3147132e-01   5.5665252e-03   5.6296215e-01
   5.3384922e-01   1.2695445e-02   4.5345534e-01
   4.8443794e-01   2.6181624e-02   4.8938043e-01
   2.3406437e-01   5.9976697e-02   7.0595893e-01
   6.4621772e-09   5.2354900e-03   9.9476450e-01
   1.4608477e-03   7.5008216e-05   9.9846414e-01
   4.8610808e-09   5.8086169e-04   9.9941913e-01
   1.7383915e-01   3.1278231e-03   8.2303302e-01
   1.7928285e-01   6.2505190e-03   8.1446663e-01
   3.4145813e-02   4.7705711e-04   9.6537713e-01
   7.8834540e-02   2.5052512e-03   9.1866021e-01
   6.2711434e-03   1.2568095e-04   9.9360318e-01
   3.4165109e-03   6.6883175e-05   9.9651661e-01
   2.2196285e-02   3.4717042e-03   9.7433201e-01
   2.6416540e-03   8.0295925e-05   9.9727805e-01
   2.5993769e-09   3.9467477e-04   9.9960532e-01
   7.6877635e-02   1.8280771e-03   9.2129429e-01
   3.5672044e-02   3.1742239e-04   9.6401053e-01
   1.9718891e-01   3.6041317e-03   7.9920696e-01
   1.9302391e-01   7.0320490e-03   7.9994404e-01
   3.2019109e-02   1.0373225e-03   9.6694357e-01
   5.4701160e-02   1.1975465e-02   9.3332338e-01
   4.2581429e-02   1.4023756e-02   9.4339481e-01
   1.6725497e-09   1.2465723e-03   9.9875343e-01
   1.5751473e-03   3.2399587e-05   9.9839245e-01
   3.5530665e-03   6.1612285e-05   9.9638532e-01
   3.2201231e-02   4.1094333e-03   9.6368934e-01
   1.6933517e-02   2.1168285e-04   9.8285480e-01
   1.3410732e-01   2.2772273e-03   8.6361545e-01
   1.1155439e-01   7.5526236e-04   8.8769035e-01
   6.3950013e-01   7.5358796e-03   3.5296399e-01
   8.3400074e-01   1.9786564e-02   1.4621270e-01
   8.7517652e-01   5.8759695e-02   6.6063783e-02
   7.4880520e-01   2.1575987e-01   3.5434928e-02
   1.0897563e-01   8.5919003e-01   3.1834342e-02
   3.1559633e-02   9.2988772e-01   3.8552650e-02
   4.4693799e-02   8.7907685e-01   7.6229348e-02
   2.1936468e-01   5.5166416e-01   2.2897117e-01
   3.9991238e-01   1.6202174e-01   4.3806588e-01
   2.3277078e-01   1.3173942e-02   7.5405528e-01
   4.8221316e-01   3.4084444e-02   4.8370239e-01
   7.5522272e-01   1.7652292e-02   2.2712499e-01
   8.4822152e-01   1.7733424e-02   1.3404506e-01
   8.5575260e-01   2.8777046e-02   1.1547035e-01
   7.7420968e-01   7.1721107e-02   1.5406921e-01
   8.1133682e-01   3.3627006e-02   1.5503617e-01
   7.4679634e-01   2.7254353e-02   2.2594930e-01
   5.3462102e-01   2.8185604e-02   4.3719338e-01
   1.2884176e-08   6.1093741e-03   9.9389061e-01
   8.6326824e-10   6.2753648e-04   9.9937246e-01
   1.1528319e-02   7.3657533e-04   9.8773511e-01
   9.3249123e-02   7.8724177e-02   8.2802670e-01
